"filename", "language", "JSON", "C++", "JavaScript", "Markdown", "JavaScript JSX", "CMake", "XML", "PostCSS", "HTML", "Dotenv", "MS SQL", "Properties", "YAML", "Dart", "Swift", "comment", "blank", "total"
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\lib\config\app_theme.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 11, 7, 72
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\lib\main.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 1, 4, 41
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\lib\services\api_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 6, 17, 86
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\lib\views\auth\login_screen.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 0, 8, 16, 247
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\lib\views\auth\register_screen.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 254, 0, 3, 15, 272
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\lib\views\commandes\commande_detail_screen.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 277, 0, 9, 25, 311
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\lib\views\commandes\commandes_screen.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 358, 0, 7, 17, 382
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\lib\views\commandes\nouvelle_commande_screen.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 400, 0, 10, 22, 432
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\lib\views\dashboard\dashboard_screen.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 0, 3, 12, 251
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\lib\views\litiges\litiges_screen.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 197, 0, 2, 11, 210
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\lib\views\livraisons\livraisons_screen.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 0, 16, 8, 207
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\lib\views\notifications\notifications_screen.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 3, 2, 32
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\lib\views\parametres\change_password_screen.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 0, 4, 8, 156
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\lib\views\parametres\parametres_screen.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0, 12, 20, 338
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\lib\views\tracking\tracking_screen.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 0, 2, 9, 187
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\lib\widgets\dashboard_header.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 6, 5, 128
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\lib\widgets\kpi_card.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 3, 3, 82
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\lib\widgets\main_navigation_shell.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 5, 66
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\lib\widgets\theme_toggle_switch.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 2, 3, 54
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\linux\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 129
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\linux\flutter\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 89
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\linux\flutter\generated_plugin_registrant.cc", "C++", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 16
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\linux\flutter\generated_plugin_registrant.h", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\linux\flutter\generated_plugins.cmake", "CMake", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\linux\runner\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\linux\runner\main.cc", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\linux\runner\my_application.cc", "C++", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 29, 149
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\linux\runner\my_application.h", "C++", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 22
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\macos\Flutter\GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 4, 15
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\macos\RunnerTests\RunnerTests.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 4, 13
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\macos\Runner\AppDelegate.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 3, 14
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\macos\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json", "JSON", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 69
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\macos\Runner\Base.lproj\MainMenu.xib", "XML", 0, 0, 0, 0, 0, 0, 343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 344
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\macos\Runner\MainFlutterWindow.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 4, 16
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\pubspec.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 3, 16, 40
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\test\widget_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 10, 7, 31
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\web\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 15, 5, 39
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\web\manifest.json", "JSON", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\windows\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 109
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\windows\flutter\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 110
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\windows\flutter\generated_plugin_registrant.cc", "C++", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 15
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\windows\flutter\generated_plugin_registrant.h", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\windows\flutter\generated_plugins.cmake", "CMake", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\windows\runner\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\windows\runner\flutter_window.cpp", "C++", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 72
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\windows\runner\flutter_window.h", "C++", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 34
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\windows\runner\main.cpp", "C++", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 44
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\windows\runner\resource.h", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 17
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\windows\runner\utils.cpp", "C++", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 66
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\windows\runner\utils.h", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 20
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\windows\runner\win32_window.cpp", "C++", 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 55, 289
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\glotelho-manager\windows\runner\win32_window.h", "C++", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 24, 103
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\package-lock.json", "JSON", 1345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1346
"c:\Users\MEITANG Junior\GLOTELHO\glotelho-tracking\package.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"Total", "-", 14189, 1145, 3202, 117, 5457, 935, 995, 69, 51, 37, 596, 18, 78, 8771, 126, 1342, 2694, 39822
